#S0=1,r=0.05,nX=1000,nT=1000,x0=-2,x1=2,m=implicit,vs=SviPowerLaw(v0=0.09, v1=0.04, v2=0.04, k1=5, k2=0.1, rho=-0.5, eta=1, gam=0.5)
k,K,T,ex,pc,pxTrue,pxLatt,sigTrue,sigLatt,sigLV,sigErr
-0.35000000000000003,0.7297888742690568,0.7,E,P,0.009062536737284103,0.009841587067237572,0.31177828820269754,0.3185466309408347,0.40409689524048453,0.006768342738137145
-0.30000000000000004,0.7672059499758557,0.7,E,P,0.01182280100078546,0.013124066229713733,0.2974637663529997,0.30670024832095216,0.37880029296132534,0.009236481967952459
-0.25000000000000006,0.8065414401773269,0.7,E,P,0.015495788736372976,0.016480198497421203,0.2825918675113262,0.2884125636782064,0.35178058590993044,0.00582069616688019
-0.20000000000000007,0.8478937040879158,0.7,E,P,0.020426906234014743,0.02204502642738701,0.2671462027469842,0.2751005720931623,0.3228308611285057,0.007954369346178103
-0.15000000000000008,0.8913661439068312,0.7,E,P,0.02712135279021936,0.028310713134803878,0.25115304834591606,0.2561118833836287,0.29185092794009204,0.004958835037712661
-0.10000000000000009,0.9370674633774034,0.7,E,P,0.03633607605882846,0.038233722811708004,0.23473880373759334,0.24155174648596997,0.2590827699735931,0.006812942748376627
-0.0500000000000001,0.9851119396030625,0.7,E,P,0.04922414209199572,0.05055101112559131,0.2182532538958071,0.22249985956618407,0.2256264052237638,0.004246605670376963
-1.1102230246251565e-16,1.035619708799623,0.7,E,P,0.06751020522730376,0.06949921773494616,0.2025020983092874,0.20848322784312398,0.1943116282600537,0.005981129533836588
0.04999999999999982,1.0887170666983985,0.7,E,C,0.04219878982098635,0.04347753765822494,0.1890101798329234,0.19294676674097724,0.17025397960485988,0.003936586908053846
0.09999999999999987,1.1445367843513143,0.7,E,C,0.023919780618022374,0.025596684821957365,0.17973690257598765,0.18567372101227803,0.15876832393149856,0.005936818436290375
0.1499999999999999,1.2032184401276953,0.7,E,C,0.012669551041623414,0.013617297578365828,0.17567655168977214,0.1800668663007956,0.16046450649476737,0.00439031461102346
0.19999999999999984,1.2649087687328915,0.7,E,C,0.006529019891840513,0.007621624370589524,0.17602223727953248,0.18322416453538845,0.17078638634678933,0.007201927255855972
0.24999999999999978,1.3297620281214735,0.7,E,C,0.003357788497226412,0.003925946670875978,0.1792299579886101,0.18501789181159137,0.18485875453232614,0.005787933822981262
0.2999999999999998,1.397940385222467,0.7,E,C,0.0017401001187993311,0.0023549267723840615,0.18406527786139432,0.19370244828180963,0.19990685611449346,0.009637170420415314
0.34999999999999987,1.4696143214411441,0.7,E,C,0.0009105356038225733,0.0012198909975547827,0.1897715841538415,0.19779127074509895,0.21475890404222045,0.008019686591257458
0.3999999999999998,1.5449630589513381,0.7,E,C,0.00048080717953237256,0.0008076263249802349,0.1959204097409689,0.2089681127917192,0.22901217290905432,0.013047703050750314
0.44999999999999973,1.624175008844229,0.7,E,C,0.00025589650006806837,0.0004181582957938175,0.2022714878901821,0.2133400976550582,0.24257437332258405,0.011068609764876114
0.4999999999999998,1.7074482422542112,0.7,E,C,0.00013710176434561793,0.000307036911763702,0.2086885614657087,0.22598535723666818,0.25546674078361287,0.017296795770959494
-0.5,0.631283645506926,0.8,E,P,0.005206118918428588,0.005487070342976343,0.34404497743202483,0.3478206882634489,0.4601145630913798,0.003775710831424084
-0.45,0.6636502501363194,0.8,E,P,0.006633623945320864,0.0076533024653514135,0.33175691253899947,0.34277042871574526,0.4394152294049497,0.011013516176745786
-0.4,0.697676326071031,0.8,E,P,0.008474575408759063,0.008835619924910361,0.3190578505363362,0.3223591091402211,0.41763672148914116,0.0033012586038849157
-0.35000000000000003,0.7334469562242892,0.8,E,P,0.010859617006545055,0.01216326515873698,0.30591643299423416,0.31562661077040066,0.3946260095413964,0.009710177776166506
-0.30000000000000004,0.7710515858035663,0.8,E,P,0.013966718422556588,0.014420488056593229,0.29230283004193863,0.29516315643340624,0.3702101914763721,0.0028603263914676047
-0.25000000000000006,0.8105842459701871,0.8,E,P,0.018042013902412637,0.019664507688181496,0.2781941712511943,0.2866700930137413,0.3442086647729488,0.008475921762547023
-0.20000000000000007,0.8521437889662112,0.8,E,P,0.02343212741010425,0.023984117000645105,0.263586073877773,0.26604517871299704,0.3164699277935558,0.0024591048352240463
-0.15000000000000008,0.8958341352965281,0.8,E,P,0.030635382821330964,0.03257183131120933,0.24851693076646514,0.2558608876305759,0.28696476576981095,0.007343956864110768
-0.10000000000000009,0.9417645335842486,0.8,E,P,0.04038304719364984,0.04102009371044506,0.23311868156367996,0.23523368156834393,0.25599870958469295,0.0021150000046639694
-0.0500000000000001,0.9900498337491679,0.8,E,P,0.05376059863501929,0.05590834105579143,0.21771905996657484,0.22412246344441955,0.22463868196766845,0.00640340347784471
-1.1102230246251565e-16,1.040810774192388,0.8,E,P,0.07234349054224817,0.07301274120187869,0.20302090367372297,0.20490429453418763,0.19536992203495074,0.0018833908604646565
0.04999999999999982,1.0941742837052102,0.8,E,C,0.04689301132225893,0.04896708106442215,0.1902888599469702,0.19622230086621092,0.17244834946106025,0.005933440919240723
0.09999999999999987,1.1502737988572271,0.8,E,C,0.02788371914204287,0.028478290723872226,0.18114190544331274,0.18306203101204427,0.1603508580969422,0.0019201255687315288
0.1499999999999999,1.2092495976572515,0.8,E,C,0.015554629006243667,0.01715021126663434,0.17654326297619755,0.18297517267239297,0.1601114486122122,0.00643190969619542
0.19999999999999984,1.2712491503214045,0.8,E,C,0.0084191797238546,0.008845077921288013,0.17603581562935824,0.17843701715458687,0.16839317735882206,0.00240120152522863
0.24999999999999978,1.3364274880254718,0.8,E,C,0.0045301902569142285,0.005539980031190848,0.17837995224277498,0.18648437456266329,0.1809177203724406,0.00810442231988831
