index,M,T,r,q,sig,bsPrice
GBM-8177,1.01923,1.35346,0.0145798,0.01852,0.287875,13.5561
GBM-8178,0.947511,0.154281,0.0109197,0.026506,0.288006,2.29783
GBM-8179,0.897467,0.925687,0.0197815,0.0263311,0.313583,7.37614
GBM-8180,1.01666,1.37673,0.0248784,0.000689171,0.0935439,7.12556
GBM-8181,0.926269,1.58595,0.0187741,0.00897533,0.176,6.20704
GBM-8182,1.18884,0.172898,0.0196986,0.0071916,0.487808,18.032
GBM-8183,1.05435,0.134175,0.0151247,0.0157067,0.23255,6.48643
GBM-8184,0.813141,0.407275,0.0159894,0.00608854,0.0514103,1.77006e-10
GBM-8185,1.0687,0.152493,0.0104033,0.0269775,0.359332,9.03034
GBM-8186,0.882608,2.88235,0.0296731,0.00797853,0.427382,25.528
GBM-8187,1.11503,2.64949,0.0238818,0.0164534,0.377811,27.9601
GBM-8188,0.948141,1.55059,0.0114067,0.00397632,0.349169,15.4303
GBM-8189,1.05504,0.237699,0.0101917,0.00315696,0.335809,9.38661
GBM-8190,1.05704,0.0805012,0.0131471,0.0194275,0.474563,8.31356
GBM-8191,1.1843,0.741653,0.0119134,0.0265793,0.311993,18.5114
GBM-8192,0.863315,1.01327,0.0260246,0.0084597,0.232779,4.50471
GBM-8193,1.0374,2.3949,0.0202599,0.0267076,0.258242,15.708
GBM-8194,1.04357,1.17745,0.0264954,0.0268165,0.261879,12.8437
GBM-8195,0.979567,2.93057,0.0199708,0.0279566,0.159922,8.31432
GBM-8196,0.981222,1.50889,0.0124826,0.00766664,0.09712,4.17096
GBM-8197,1.15157,0.736378,0.0200365,0.00537621,0.469848,22.8329
GBM-8198,1.14924,0.347977,0.0229785,0.0156523,0.469016,18.0878
GBM-8199,1.10936,1.45797,0.0198177,0.00845903,0.0637118,11.3801
GBM-8200,0.848788,2.89376,0.0102682,0.0119706,0.197159,6.88487
GBM-8201,0.892854,1.47485,0.0140161,0.0288424,0.254126,6.84535
GBM-8202,1.14639,1.45821,0.0272874,0.0151829,0.49392,28.9712
GBM-8203,1.17075,2.8528,0.0151163,0.0148183,0.360728,28.9806
GBM-8204,0.941951,1.26445,0.0279579,0.0281288,0.372663,13.6935
GBM-8205,0.839406,2.20614,0.021996,0.0260177,0.490855,20.9386
GBM-8206,0.982601,1.29031,0.0291381,0.0201329,0.1159,4.84435
GBM-8207,0.923008,1.43957,0.0152744,0.00948395,0.151393,4.30236
GBM-8208,1.16226,0.538484,0.017079,0.0243669,0.125511,13.6456
GBM-8209,0.896534,0.362554,0.0184484,0.0172971,0.232105,1.82794
GBM-8210,0.965397,1.76918,0.0170589,0.0293583,0.280558,11.8474
GBM-8211,0.835162,1.2943,0.0172595,0.0164125,0.430399,12.5363
GBM-8212,0.990781,0.42138,0.0184692,0.00338007,0.333012,8.46304
GBM-8213,0.875773,2.39098,0.0206817,0.0104023,0.366062,17.8164
GBM-8214,1.02548,0.505346,0.0191483,0.0237749,0.276571,8.81621
GBM-8215,0.865185,2.6907,0.0272358,0.00428892,0.409236,23.028
GBM-8216,0.830592,1.17447,0.0125137,0.0111903,0.127806,0.640409
GBM-8217,1.18227,0.56184,0.0175493,0.00208483,0.496495,23.0871
GBM-8218,0.843362,2.83131,0.023178,0.00418665,0.275242,13.6998
GBM-8219,1.01582,1.26551,0.0269561,0.00282445,0.208206,11.5064
GBM-8220,1.12646,0.503823,0.0282531,0.000577283,0.235925,14.3499
GBM-8221,0.830712,1.26789,0.0138558,0.00763148,0.234594,4.25952
GBM-8222,0.949702,0.300981,0.01018,0.007582,0.359017,5.69514
GBM-8223,0.974624,0.765607,0.0194737,0.0063691,0.131806,3.86876
GBM-8224,0.94066,0.574292,0.0145872,0.0261946,0.0961954,0.704875
GBM-8225,0.939419,0.0804287,0.025016,0.0196231,0.281211,1.0254
GBM-8226,0.984937,1.76125,0.0264563,0.0017789,0.318542,17.8816
GBM-8227,1.09916,2.53564,0.0103762,0.00479131,0.162204,15.5515
GBM-8228,1.07043,1.88092,0.013541,0.0207959,0.304286,18.1494
GBM-8229,0.926451,0.417326,0.0236171,0.00335378,0.455529,8.90021
GBM-8230,0.825731,0.43951,0.0125866,0.0189512,0.102171,0.00446833
GBM-8231,1.01379,2.26445,0.023759,0.0106196,0.256572,16.7929
GBM-8232,0.895936,2.99638,0.0243696,0.0151056,0.354867,20.1629
GBM-8233,0.981612,2.60118,0.0243987,0.0294607,0.451088,25.257
GBM-8234,0.879135,0.153502,0.0235464,0.022598,0.117168,0.00367565
GBM-8235,1.06293,2.10495,0.0281837,0.0200107,0.346331,22.1271
GBM-8236,1.0586,2.26016,0.0230253,0.0252875,0.456123,27.1527
GBM-8237,0.893089,1.05338,0.0270037,0.00165854,0.125534,2.01457
GBM-8238,0.849071,2.55982,0.0229792,0.00255677,0.224968,9.87903
GBM-8239,1.13815,1.13499,0.0233289,0.0271639,0.116937,12.3357
GBM-8240,0.809542,2.84171,0.0106507,0.0234478,0.170139,3.23947
GBM-8241,0.83005,1.8428,0.0166321,0.00947796,0.440135,16.9939
GBM-8242,0.847995,1.93764,0.0174358,0.0198386,0.161705,3.06425
GBM-8243,0.826882,1.55478,0.021592,0.00936213,0.49042,17.6603
GBM-8244,0.88493,1.62905,0.0143663,0.00650345,0.25317,8.46839
GBM-8245,0.875661,0.258915,0.0104666,0.00225208,0.36108,2.7419
GBM-8246,0.999468,0.420522,0.0222104,0.0293035,0.410879,10.3139
GBM-8247,0.964422,1.77934,0.0159613,0.01663,0.347788,16.355
GBM-8248,0.819795,2.25276,0.0120467,0.0270975,0.454738,17.6625
GBM-8249,1.01,2.58765,0.025648,0.0228596,0.357449,21.9573
GBM-8250,1.14833,2.26323,0.027268,0.00575859,0.118277,18.0391
GBM-8251,0.830682,0.496462,0.0224352,0.0264135,0.372903,3.95732
GBM-8252,0.825567,0.812264,0.0141876,0.000662394,0.0928801,0.0502675
GBM-8253,1.00996,2.47543,0.0157387,0.0155174,0.219684,13.6414
GBM-8254,1.00415,2.01488,0.0228875,0.0294744,0.301911,15.6331
GBM-8255,1.04229,0.907402,0.0283757,0.000298966,0.270898,13.4957
GBM-8256,0.915817,1.07971,0.0209585,0.028136,0.379444,11.5112
GBM-8257,0.940605,2.59916,0.0174636,0.00149578,0.492589,30.0719
GBM-8258,0.876569,0.748987,0.0148087,0.0285356,0.326856,5.83115
GBM-8259,0.902354,1.97864,0.0175743,0.00291657,0.481596,23.7252
GBM-8260,1.04815,1.46153,0.0196853,0.00249715,0.494351,26.219
GBM-8261,0.801874,2.21817,0.0118414,0.0126721,0.208534,4.65427
GBM-8262,0.823128,2.36299,0.02022,0.0112497,0.267875,9.66124
GBM-8263,0.960732,1.62357,0.0202574,0.0241005,0.460198,20.4931
GBM-8264,0.979909,1.00465,0.0188183,0.0128054,0.060768,1.77288
GBM-8265,0.868866,1.77227,0.0227567,0.00308776,0.440896,19.074
GBM-8266,1.01741,2.54768,0.0215829,0.0209701,0.104651,7.17416
GBM-8267,0.863032,1.38569,0.0103838,0.0163235,0.495161,16.9098
GBM-8268,0.900511,0.673585,0.0149515,0.028896,0.271862,4.48467
GBM-8269,0.91284,0.773369,0.0103775,0.00697553,0.465435,12.6578
GBM-8270,0.812484,1.65767,0.0255777,0.0222787,0.163802,2.01846
GBM-8271,0.950422,1.11877,0.0228852,0.001277,0.238907,8.88233
GBM-8272,0.988044,0.459351,0.0187283,0.0244623,0.315008,7.75795
GBM-8273,1.10842,2.51534,0.01309,0.0198427,0.281916,20.345
GBM-8274,1.12085,1.53719,0.0278233,0.0237791,0.435582,25.2891
GBM-8275,0.819882,1.18659,0.0124372,0.00360555,0.477408,13.6584
GBM-8276,0.881759,0.889562,0.0267547,0.0236414,0.371117,8.95933
GBM-8277,0.95244,0.429161,0.0114563,0.0230792,0.374696,7.4424
GBM-8278,0.817439,2.27345,0.0142284,0.00999024,0.438401,18.7787
GBM-8279,0.938831,1.02763,0.0176005,0.0028037,0.377273,13.1655
GBM-8280,0.91638,2.94942,0.0151053,0.0067869,0.160525,8.20301
GBM-8281,1.19141,2.96178,0.0216441,0.0039825,0.108081,20.9805
GBM-8282,0.904426,2.121,0.0297336,0.00388997,0.181152,8.49369
GBM-8283,0.950969,1.04085,0.0211968,0.00724972,0.291222,10.2133
GBM-8284,0.953938,0.258915,0.0105105,0.00111564,0.0573732,0.0812768
GBM-8285,0.951743,2.54047,0.012761,0.00588962,0.303322,17.5625
GBM-8286,0.917338,0.726852,0.0112429,0.01531,0.123356,1.19815
GBM-8287,1.1057,2.32082,0.0289617,0.0148868,0.0781739,12.7547
GBM-8288,0.905924,1.93652,0.0119191,0.0223535,0.133545,2.97476
GBM-8289,0.929387,1.58283,0.0286078,0.00102261,0.45633,21.4264
GBM-8290,1.18901,0.599995,0.0184382,0.00174296,0.260084,18.5254
GBM-8291,0.960579,0.329937,0.0188639,0.0238055,0.340986,5.96468
GBM-8292,0.802558,1.45729,0.0240972,0.0184163,0.250092,4.62948
GBM-8293,0.881341,2.24473,0.0113821,0.0141551,0.123128,2.63766
GBM-8294,0.894887,2.79969,0.0160763,0.00757775,0.187475,8.78048
GBM-8295,1.01535,0.940277,0.0167289,0.0194776,0.488081,18.8749
GBM-8296,1.1356,2.65482,0.021614,0.0246238,0.0777074,11.5618
GBM-8297,1.13587,1.4873,0.0109576,0.0221338,0.10003,11.2505
GBM-8298,1.03106,1.15022,0.0115482,0.00123488,0.418589,19.5179
GBM-8299,0.961227,1.03915,0.0298709,0.0149582,0.0774704,2.085
GBM-8300,1.19608,0.502895,0.0241746,0.0195023,0.415005,20.7732
GBM-8301,1.0055,2.29542,0.018254,0.0076224,0.196223,12.945
GBM-8302,0.899797,0.691196,0.0108126,0.0263936,0.296076,5.26633
GBM-8303,1.07187,1.31299,0.0132346,0.00664632,0.269788,15.8103
GBM-8304,1.14013,0.951023,0.0224051,0.0176312,0.308901,18.3545
GBM-8305,1.06144,0.136841,0.0142829,0.00525033,0.234298,7.09572
GBM-8306,0.935194,1.60414,0.0195113,0.0244306,0.422288,17.5259
GBM-8307,1.0194,2.41921,0.0272141,0.0257362,0.174291,11.1108
GBM-8308,0.84624,2.72095,0.0217432,0.0117536,0.394734,19.8984
GBM-8309,0.979047,0.316174,0.0147638,0.0087529,0.350523,6.97204
GBM-8310,0.883123,1.80368,0.0277727,0.00813173,0.348775,14.8528
GBM-8311,1.17136,1.69949,0.0177447,0.00727919,0.0705567,16.0245
GBM-8312,1.10819,1.3372,0.0295004,0.00393906,0.406595,24.3833
GBM-8313,0.97309,2.46215,0.0250921,0.0193198,0.31702,18.2324
GBM-8314,1.15889,2.00327,0.0202888,0.00563759,0.214003,20.743
GBM-8315,0.934468,0.0182005,0.0232473,0.0118249,0.372153,0.214219
GBM-8316,0.824104,2.41704,0.0243269,0.0193993,0.103473,1.08743
GBM-8317,0.862777,2.19384,0.0216335,0.00536343,0.396961,18.7782
GBM-8318,1.03635,1.92033,0.0148801,0.0288195,0.332629,17.5933
GBM-8319,1.1475,2.85613,0.0283106,0.0100605,0.145104,19.5071
GBM-8320,0.817824,2.78605,0.0259698,0.00687293,0.249124,10.7008
GBM-8321,0.824628,2.45818,0.0194295,0.00285363,0.364324,16.8294
GBM-8322,1.06509,0.74609,0.0296911,0.0124577,0.161011,9.68075
GBM-8323,0.847849,1.43344,0.0283273,0.0111432,0.417182,14.254
GBM-8324,1.13247,1.76141,0.0248337,0.0154917,0.47787,29.5521
GBM-8325,0.993573,1.34635,0.0172,0.015809,0.37362,16.6141
GBM-8326,1.13167,0.349467,0.0101093,0.0243358,0.371062,14.8876
GBM-8327,0.929563,2.7248,0.0138291,0.0224259,0.374956,19.5389
GBM-8328,1.09825,2.67626,0.0281026,0.0166664,0.0934897,12.7932
GBM-8329,0.916801,2.01312,0.0262988,0.0202775,0.105195,2.93433
GBM-8330,0.990532,2.05001,0.0251245,0.026663,0.273249,14.1819
GBM-8331,0.848076,0.101992,0.0243145,0.00535094,0.399754,0.66268
GBM-8332,1.16966,1.10417,0.0254353,0.0010416,0.292521,21.4719
GBM-8333,1.16234,1.6295,0.0248129,0.000131139,0.260761,22.648
GBM-8334,1.08223,1.52286,0.0200731,0.0268875,0.178443,11.7107
GBM-8335,0.888048,1.72277,0.0292213,0.0180502,0.18477,5.58744
GBM-8336,1.00731,1.58912,0.0150915,0.0181419,0.355727,17.3342
GBM-8337,1.01836,0.20757,0.0297419,0.00400873,0.421582,8.77419
GBM-8338,0.87246,1.8161,0.0210082,0.022763,0.324456,11.5464
GBM-8339,1.05581,1.99935,0.0204515,0.0284811,0.0847594,6.42555
GBM-8340,0.889988,0.155684,0.0283512,0.0130182,0.152347,0.0703383
GBM-8341,1.0155,2.42661,0.0176733,0.00670868,0.241346,16.4796
GBM-8342,1.02541,0.424322,0.0285881,0.0163202,0.0944221,4.16726
GBM-8343,0.845885,2.87258,0.0136071,0.00726292,0.468921,25.3533
GBM-8344,0.892661,1.12647,0.0271676,0.022538,0.295184,8.00475
GBM-8345,0.932716,1.18418,0.0214888,0.0181057,0.231751,7.1743
GBM-8346,0.880795,2.41854,0.0128615,0.0209554,0.46638,22.1019
GBM-8347,0.936194,1.63117,0.0125437,0.0176252,0.140145,4.06087
GBM-8348,1.1296,2.48354,0.0253171,0.0228785,0.196644,17.517
GBM-8349,0.802347,1.88863,0.0182139,0.0176604,0.466438,16.9652
GBM-8350,1.00395,1.90391,0.012441,0.0082867,0.267633,14.9221
GBM-8351,0.935924,0.518804,0.0291118,0.0183795,0.402978,8.94457
GBM-8352,0.932092,0.521223,0.020519,0.019997,0.0542742,0.0591089
GBM-8353,1.05447,0.612396,0.0297997,0.0193161,0.29763,12.0367
GBM-8354,1.07782,1.16268,0.029604,0.00705176,0.333924,18.783
GBM-8355,0.898007,0.0419651,0.0295406,0.0283288,0.379203,0.310654
GBM-8356,0.951,1.9211,0.021955,0.0113967,0.420781,21.3275
GBM-8357,0.907172,0.315625,0.0131842,0.0263698,0.150089,0.488506
GBM-8358,0.880302,0.330737,0.0287236,0.0120464,0.417568,4.94839
GBM-8359,0.900032,0.300704,0.0190285,0.00384864,0.112056,0.136459
GBM-8360,1.08876,0.152863,0.0118452,0.0174289,0.158584,8.29096
GBM-8361,0.999259,1.04952,0.0135981,0.0211335,0.366501,14.207
GBM-8362,1.17816,0.917032,0.0287424,0.00564845,0.253209,19.6188
GBM-8363,1.04528,2.73572,0.0186825,0.0090352,0.419542,29.0278
GBM-8364,1.19938,0.288994,0.0252242,0.0202503,0.460913,19.6344
GBM-8365,0.859225,1.43948,0.025333,0.00264393,0.149042,2.85476
GBM-8366,0.847387,0.200587,0.0263621,0.027437,0.100357,0.000131674
GBM-8367,1.1072,2.71379,0.0187694,0.0121184,0.110127,13.4496
GBM-8368,1.06784,0.404911,0.0106854,0.0281679,0.313317,10.7646
GBM-8369,1.03724,0.442873,0.0298753,0.0071573,0.392355,12.5488
GBM-8370,1.03772,1.16574,0.0124588,0.00715582,0.467502,21.508
GBM-8371,0.895312,2.33995,0.01475,0.0187454,0.404522,19.0871
GBM-8372,1.199,0.407515,0.0229049,0.0195532,0.212318,17.0806
GBM-8373,0.958613,1.52329,0.0285618,0.0122756,0.135918,5.78985
GBM-8374,1.17628,0.432303,0.0239977,0.0296638,0.344188,17.4927
GBM-8375,1.04011,2.4757,0.0252227,0.0110891,0.258071,18.8252
GBM-8376,0.890065,0.921758,0.0190718,0.0134258,0.29951,7.02114
GBM-8377,1.16584,2.57904,0.0204121,0.0250817,0.327368,24.971
GBM-8378,0.9584,1.66082,0.0193088,0.019479,0.403496,18.246
GBM-8379,1.06949,1.4139,0.0156758,0.0185483,0.225909,13.3445
GBM-8380,0.800352,2.34884,0.0125153,0.0220172,0.388729,14.1828
GBM-8381,0.857096,0.0730114,0.0128262,0.000197047,0.226556,0.0130799
GBM-8382,0.871424,0.239243,0.0233561,0.023454,0.381115,2.6506
GBM-8383,1.11189,0.0851217,0.0115536,0.016259,0.425016,11.2988
GBM-8384,0.969186,2.34291,0.0268394,0.0295619,0.307862,15.9783
GBM-8385,1.14772,0.909337,0.0253743,0.0237541,0.417741,21.6671
GBM-8386,1.09077,1.69162,0.0147341,0.00901991,0.164765,13.3456
GBM-8387,0.935126,2.00724,0.0261653,0.0164684,0.127313,5.0091
GBM-8388,1.01816,2.15265,0.0201892,0.0143045,0.428776,25.0708
GBM-8389,1.15,0.178464,0.0241937,0.0213464,0.476777,15.719
GBM-8390,1.05844,0.0993074,0.02313,0.0231073,0.258102,6.63862
GBM-8391,0.957227,0.890334,0.0133801,0.0129228,0.414952,13.5899
GBM-8392,1.01484,0.562569,0.0193142,0.00602433,0.0649204,3.20488
GBM-8393,0.904207,1.5019,0.0286229,0.0222491,0.367232,13.7888
GBM-8394,0.897794,0.242878,0.0112204,0.0175678,0.0758691,0.00195544
GBM-8395,0.872156,2.44336,0.016865,0.0294211,0.364685,15.2487
GBM-8396,0.857373,2.00469,0.020126,0.0102778,0.482533,21.556
GBM-8397,1.05005,1.81774,0.0248138,0.0230637,0.062241,6.14058
GBM-8398,0.87544,2.34881,0.0289053,0.00233693,0.152233,6.36796
GBM-8399,0.917899,2.43747,0.0157119,0.000497534,0.380922,21.5247
GBM-8400,1.02622,0.771755,0.0291878,0.0144604,0.131915,6.52321
GBM-8401,0.97726,0.127997,0.0220424,0.0247117,0.180545,1.58926
GBM-8402,1.08312,0.597667,0.0172588,0.02839,0.0521209,6.9918
GBM-8403,0.884968,0.468937,0.0142063,0.0241658,0.267879,2.79389
GBM-8404,1.01351,0.0178164,0.0201478,0.0218182,0.185738,1.78643
GBM-8405,1.06549,1.23875,0.0248462,0.000169709,0.0845459,9.71918
GBM-8406,0.900075,2.73458,0.0110328,0.0275869,0.106206,1.90186
GBM-8407,0.89175,0.259687,0.0171034,0.00960126,0.476549,5.34188
GBM-8408,0.854455,0.230387,0.0297487,0.0252764,0.351809,1.73603
GBM-8409,0.886644,1.70459,0.0102688,0.0264107,0.12383,1.62449
GBM-8410,0.988264,1.17649,0.0190288,0.0116787,0.40622,17.0704
GBM-8411,0.961518,1.72052,0.0169372,0.019526,0.109492,3.7591
GBM-8412,1.18304,0.617613,0.0150659,0.00345699,0.373967,20.5738
GBM-8413,1.12349,0.753192,0.0265838,0.00480088,0.325573,17.8254
GBM-8414,0.936001,1.32322,0.021118,0.00122807,0.0519754,0.920962
GBM-8415,1.11221,0.668475,0.0216169,0.00668445,0.432627,19.3741
GBM-8416,1.07661,1.92648,0.0254357,0.0113252,0.393134,25.0603
GBM-8417,1.06534,2.87921,0.0182575,0.0059332,0.488977,34.967
GBM-8418,0.920521,0.0346816,0.012356,0.0271123,0.1414,0.000579503
GBM-8419,1.06853,2.39348,0.0205443,0.0282132,0.487113,29.0467
GBM-8420,1.07645,2.2545,0.0275547,0.00218773,0.336839,25.3567
GBM-8421,0.853555,0.770915,0.0150147,0.00261462,0.408195,8.61244
GBM-8422,0.871112,2.88217,0.0299451,0.0270247,0.104829,2.38727
GBM-8423,1.12728,1.69446,0.0134608,0.00840724,0.0562451,11.9855
GBM-8424,0.899137,1.49324,0.01772,0.0147027,0.47634,18.7083
GBM-8425,0.936658,0.12633,0.0149144,0.0237783,0.227404,0.960247
GBM-8426,1.14042,1.69413,0.0162513,0.00746345,0.172531,16.6214
GBM-8427,0.958853,1.80809,0.0225437,0.00272905,0.457607,23.8139
GBM-8428,1.07174,2.34178,0.0203072,0.0195617,0.114404,10.2302
GBM-8429,0.961402,2.15425,0.0202461,0.00865044,0.170223,9.13382
GBM-8430,0.88482,2.79719,0.0155764,0.00505676,0.485254,27.9808
GBM-8431,0.898503,2.50043,0.0206656,0.0255058,0.131594,3.64357
GBM-8432,0.980958,1.1748,0.029096,0.00997656,0.141783,6.20458
GBM-8433,1.19813,0.851224,0.0253364,0.0288252,0.420314,23.1275
GBM-8434,1.132,2.66981,0.0239287,0.0293611,0.0830788,10.9986
GBM-8435,0.982663,0.143958,0.0127878,0.02277,0.279529,3.37089
GBM-8436,1.06189,2.99954,0.0178944,0.00130182,0.195044,18.5019
GBM-8437,0.900334,2.33541,0.0254252,0.0165879,0.103426,2.9706
GBM-8438,0.966377,2.26698,0.0282187,0.00242952,0.0953417,6.89424
GBM-8439,0.985195,1.27316,0.0250228,0.0131184,0.225177,9.95222
GBM-8440,1.07244,0.668404,0.0136279,0.0199694,0.279609,12.1858
GBM-8441,1.05898,2.20502,0.0162775,0.00802021,0.133806,11.5977
GBM-8442,0.821638,0.510229,0.0270068,0.0211668,0.200842,0.640134
GBM-8443,1.11014,1.14802,0.0249927,0.00330986,0.182923,14.8787
GBM-8444,1.00797,0.71284,0.0192113,0.0224392,0.13662,4.79529
GBM-8445,0.857149,0.720773,0.0291971,0.00830595,0.170377,1.37876
GBM-8446,1.17709,0.570933,0.0177173,0.00784219,0.25594,17.3168
GBM-8447,1.05459,0.235781,0.0150118,0.0198287,0.359173,9.56034
GBM-8448,0.904434,0.135298,0.0211072,0.0268855,0.117357,0.0145049
GBM-8449,1.08775,1.92306,0.0214244,0.0145714,0.22113,16.3663
GBM-8450,0.999061,0.121137,0.012375,0.0252317,0.33121,4.46449
GBM-8451,1.15233,0.120395,0.0290312,0.0266421,0.406887,14.2792
GBM-8452,0.929933,1.38052,0.0107601,0.0224083,0.446118,16.7696
GBM-8453,1.02283,1.66242,0.0187867,0.0270766,0.152104,7.86047
GBM-8454,0.985581,1.91742,0.0284579,0.00171766,0.180121,11.6162
GBM-8455,1.15345,0.468619,0.0185673,0.0147809,0.378854,17.6747
GBM-8456,0.927932,1.09273,0.0213219,0.00980361,0.189372,5.26854
GBM-8457,0.952911,2.77659,0.0237659,0.00508699,0.455438,29.2761
GBM-8458,1.06585,1.33893,0.0246684,0.0180271,0.210054,12.9341
GBM-8459,1.14141,0.134779,0.0228718,0.0236477,0.145392,12.351
GBM-8460,1.10896,2.16391,0.0236357,0.0217329,0.265026,19.379
GBM-8461,1.19482,0.86066,0.0240966,0.0017248,0.181288,18.7751
GBM-8462,0.986157,2.55473,0.0122686,0.0133296,0.371163,21.9303
GBM-8463,0.826253,0.220772,0.011023,0.021192,0.264287,0.351018
GBM-8464,0.952378,1.64161,0.023907,0.0219842,0.181692,7.06885
GBM-8465,1.02689,1.45034,0.0239838,0.00976147,0.366205,19.1765
GBM-8466,1.16046,2.50341,0.0139494,0.025322,0.155808,15.0149
GBM-8467,1.12988,1.71863,0.0247372,0.0126901,0.229212,18.6158
GBM-8468,0.942918,0.141116,0.0139257,0.0299771,0.118677,0.179507
GBM-8469,0.804934,0.985925,0.0183458,0.0122598,0.197926,1.55463
GBM-8470,1.14528,2.8357,0.0161141,0.0282593,0.401537,27.9481
GBM-8471,1.01401,0.0193512,0.0123478,0.0299859,0.103069,1.47804
GBM-8472,0.822967,0.108042,0.0231018,0.00174478,0.266514,0.0473902
GBM-8473,1.0269,2.40961,0.0108329,0.0268416,0.292201,16.3581
GBM-8474,1.17664,2.02186,0.0267952,0.026355,0.468675,30.6924
GBM-8475,0.818303,0.0812896,0.0216012,0.00138831,0.400038,0.20668
GBM-8476,1.0105,1.83269,0.0217748,0.028192,0.0816367,4.12532
GBM-8477,1.03805,0.292954,0.0295145,0.000962842,0.237272,7.55032
GBM-8478,0.958746,0.388626,0.023627,0.0126193,0.378897,7.73799
GBM-8479,1.17737,0.425298,0.0180279,0.00641864,0.472393,20.6048
GBM-8480,1.16136,1.27776,0.0206308,0.0170265,0.41523,24.7322
GBM-8481,1.17504,1.23473,0.013128,0.0196312,0.0854554,14.0632
GBM-8482,0.88721,0.979727,0.0229543,0.00395508,0.395528,11.5168
GBM-8483,0.829109,0.284591,0.0112859,0.019084,0.271223,0.703046
GBM-8484,0.966326,1.76101,0.0200279,0.0286821,0.357328,15.9559
GBM-8485,0.936928,1.07988,0.0202375,0.00157858,0.217767,7.08342
GBM-8486,1.16492,0.628784,0.0283857,0.0118231,0.371351,19.8028
GBM-8487,0.836736,1.70745,0.0108162,0.0272246,0.105809,0.436089
GBM-8488,0.959609,1.10742,0.0292486,0.0166022,0.104721,3.15154
GBM-8489,1.11033,0.736106,0.0295857,0.0245371,0.263128,14.358
GBM-8490,0.830572,1.73103,0.0165764,0.0138631,0.315107,9.56334
GBM-8491,0.980242,0.990663,0.0299346,0.000628367,0.0644171,3.02123
GBM-8492,0.985436,1.61602,0.012756,0.0299352,0.374844,16.3376
GBM-8493,1.02057,0.0101463,0.0195867,0.00593849,0.47188,3.06336
GBM-8494,1.10012,0.538802,0.0127996,0.0196875,0.316204,13.7459
GBM-8495,0.964796,1.00055,0.018829,0.0146191,0.0883039,2.16756
GBM-8496,1.04335,0.156449,0.0142309,0.0129189,0.329491,7.42896
GBM-8497,1.07421,2.25107,0.0230999,0.0160373,0.33139,22.458
GBM-8498,1.04495,0.0214061,0.0229047,0.0135912,0.149744,4.3365
GBM-8499,0.924234,0.0169005,0.0173926,0.011357,0.314145,0.0437755
GBM-8500,1.01157,2.3089,0.0108636,0.0216162,0.101217,5.2545
GBM-8501,1.1589,2.80645,0.0141967,0.0207788,0.484732,33.9824
GBM-8502,1.09805,0.701194,0.012573,0.00678527,0.200742,12.0221
GBM-8503,0.812287,0.859609,0.0260951,0.0160082,0.208356,1.64666
GBM-8504,0.972716,0.247704,0.0126535,0.0261735,0.180826,2.27016
GBM-8505,0.881947,0.615777,0.0291298,0.0229972,0.409889,7.96676
GBM-8506,0.987764,1.1135,0.011618,0.0202645,0.433991,16.8396
GBM-8507,1.05087,0.178717,0.0126028,0.00881828,0.181378,6.04567
GBM-8508,1.12418,0.466381,0.0274596,0.0053972,0.361896,16.3767
GBM-8509,1.18942,0.955772,0.0152412,0.0127388,0.363858,22.3015
GBM-8510,0.894752,0.781019,0.02864,0.00388271,0.150422,2.0102
GBM-8511,1.06699,0.299726,0.0293113,0.00725521,0.324379,10.7996
GBM-8512,1.09861,2.95713,0.0205288,0.0253622,0.380061,26.5747
GBM-8513,0.959864,0.310594,0.028654,0.0262835,0.440527,7.98544
GBM-8514,1.10512,1.75819,0.0241081,0.0213633,0.247434,17.3136
GBM-8515,1.17858,0.341856,0.0162054,0.0214661,0.499686,19.7024
GBM-8516,0.90369,2.39448,0.0128455,0.00758083,0.0644867,1.0498
GBM-8517,0.82515,2.21121,0.010436,0.0126302,0.429799,17.6712
GBM-8518,0.822976,1.24118,0.0170047,0.0132288,0.143338,0.985764
GBM-8519,0.830707,0.676842,0.0203953,0.0213308,0.14735,0.354009
GBM-8520,1.1642,2.38557,0.0131072,0.00329445,0.347991,28.3059
GBM-8521,1.05309,0.954753,0.0209039,0.00206472,0.37517,17.6362
GBM-8522,1.09769,0.116583,0.0213367,0.0247492,0.204957,9.12418
GBM-8523,0.982506,1.37183,0.0154207,0.009596,0.0504855,1.89133
GBM-8524,0.853413,0.881331,0.0232763,0.0217204,0.275437,4.55023
GBM-8525,1.13463,1.16594,0.0158565,0.015213,0.415105,22.8848
GBM-8526,0.904,2.47971,0.0151334,0.0256223,0.268567,11.1668
GBM-8527,0.889701,0.0901946,0.0207158,0.000332113,0.0772896,1.66532e-07
GBM-8528,0.894245,2.85713,0.0202598,0.0245735,0.462112,24.4007
GBM-8529,1.16487,2.16299,0.020067,0.0232151,0.447047,29.83
GBM-8530,0.899003,2.55597,0.0114961,0.00844518,0.170989,6.83301
GBM-8531,1.12361,0.832051,0.0142266,0.0243149,0.0625816,10.105
GBM-8532,1.16405,1.14129,0.0294546,0.0194756,0.435116,24.9823
GBM-8533,1.06576,1.13502,0.0267612,0.0079825,0.0780143,8.70453
GBM-8534,0.92158,1.40358,0.0173914,0.0112782,0.23562,7.99226
